Address,Street Name,Zip Code,City,Canton,Country,Latitude,Longitude,Rating,Number of Ratings,Place Name,Place ID,Sunday_Open,Monday_Open,Tuesday_Open,Wednesday_Open,Thursday_Open,Friday_Open,Saturday_Open,Sunday_Close,Monday_Close,Tuesday_Close,Wednesday_Close,Thursday_Close,Friday_Close,Saturday_Close,Brand,Unnamed: 0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Mapped Canton
"Rue Haldimand 6, 1003 Lausanne, Switzerland",Rue Haldimand 6,1003,Lausanne,Vaud,Switzerland,46.5227495,6.6312986,4.9,120.0,Institut Zen Attitude,ChIJi09N7jEujEcRKYBX2qeRzGQ,,800.0,800.0,800.0,800.0,800.0,900.0,,2100.0,2100.0,2100.0,2100.0,2100.0,1700.0,SPAR,,,,,,,,,
"Chem. des Lentillières 13E, 1023 Crissier, Switzerland",Chem. des Lentillières 13E,1023,Crissier,Vaud,Switzerland,46.550377,6.573875000000002,5.0,9.0,Baby Palace & Spa,ChIJ0990regxjEcR3hlMHOaBQ24,,930.0,930.0,930.0,930.0,930.0,930.0,,1930.0,1930.0,1930.0,1930.0,1930.0,1930.0,SPAR,,,,,,,,,
"Chem. du Raffort 1, 1032 Romanel-sur-Lausanne, Switzerland",Chem. du Raffort 1,1032,Romanel-sur-Lausanne,Vaud,Switzerland,46.5676083,6.604884800000001,1.0,1.0,37 Degrés SPA pour tous Sàrl,ChIJ1QtjOD0yjEcRgDis4MNenKs,,1000.0,1000.0,1000.0,1000.0,1000.0,900.0,,1800.0,1800.0,1800.0,1800.0,1800.0,1500.0,SPAR,,,,,,,,,
"Centre i.Life City / Regus, Rte Suisse 8a, 1163 Etoy, Switzerland",Centre i.Life City / Regus,1163,Etoy,Vaud,Switzerland,46.47377640000001,6.4164085,,,Poséidon Spa Etoy,ChIJp3Wcso9HjEcRHe-EUDlbNF4,,,1000.0,1000.0,1000.0,1000.0,1000.0,,,1800.0,1800.0,1800.0,1800.0,1800.0,SPAR,,,,,,,,,
"Rue de Bourg, au 33/1er étage, 1003 Lausanne, Switzerland",Rue de Bourg,1003,Lausanne,Vaud,Switzerland,46.5201839,6.635703799999998,4.5,37.0,Clarins Boutique & Skin Spa Lausanne,ChIJi5jMdzQujEcRKkVSPRAvl3M,,1000.0,1000.0,1000.0,1000.0,1000.0,900.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1700.0,SPAR,,,,,,,,,
"Chem. de la Salette 4, 1023 Crissier, Switzerland",Chem. de la Salette 4,1023,Crissier,Vaud,Switzerland,46.5532639,6.582006300000001,,,Wellness Paradise,ChIJaxQS9HYxjEcRArYIhQvB9KA,,800.0,800.0,800.0,800.0,800.0,,,1800.0,1800.0,1800.0,1800.0,1800.0,,SPAR,,,,,,,,,
"Rte de Flonzaley 12, 1070 Puidoux, Switzerland",Rte de Flonzaley 12,1070,Puidoux,Vaud,Switzerland,46.4926396,6.763560299999999,,,Whirlpools,ChIJ__8Dq0MojEcR4ThqqA20JTE,,900.0,900.0,900.0,900.0,900.0,900.0,,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,SPAR,,,,,,,,,
"Chem. du Marais 4, 1670 Ursy, Switzerland",Chem. du Marais 4,1670,Ursy,Vaud,Switzerland,46.6280696,6.842828899999999,4.4,20.0,"Dspas.ch - Spas avec pompe à chaleur, saunas, hammams",ChIJEwI9JPB_jkcRDFkSFrCv_7c,,1330.0,1330.0,1330.0,1330.0,800.0,,,1700.0,1700.0,1700.0,1700.0,1130.0,,SPAR,,,,,,,,,
"Place de la Gare 1, 1009 Pully, Switzerland",Place de la Gare 1,1009,Pully,Vaud,Switzerland,46.5107192,6.6597523,4.7,69.0,The Charm of the Orient,ChIJTzAEKqovjEcRALixBG4whAM,1030.0,930.0,930.0,930.0,930.0,930.0,930.0,1900.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,SPAR,,,,,,,,,
"Rte de Champ-Colin 2C, 1260 Nyon, Switzerland",Rte de Champ-Colin 2C,1260,Nyon,Vaud,Switzerland,46.3838201,6.2185055,4.2,64.0,Astro Pools S.A.,ChIJ_8QRvh1wjEcRFVPsLR7NmWE,,900.0,900.0,900.0,900.0,900.0,900.0,,1800.0,1800.0,1800.0,1800.0,1800.0,1700.0,SPAR,,,,,,,,,
"Hochstrasse 122, 8200 Schaffhausen, Switzerland",Hochstrasse 122,8200,Schaffhausen,Schaffhausen,Switzerland,47.7072909,8.6376955,4.2,68.0,SPAR express Schaffhausen-Hochstr.,ChIJTQcznXx_kEcRWa0Tc63_a1Y,700.0,600.0,600.0,600.0,600.0,600.0,600.0,2200.0,2200.0,2200.0,2200.0,2200.0,2300.0,2300.0,SPAR,,,,,,,,,
"Zur Stahlgiesserei 14a, 8200 Schaffhausen, Switzerland",Zur Stahlgiesserei 14a,8200,Schaffhausen,Schaffhausen,Switzerland,47.7052584,8.6308702,3.3,33.0,SPAR Supermarkt SH Stahlgiesserei,ChIJ9fLjFKB_kEcRErgaGZg6tB0,,630.0,630.0,630.0,630.0,630.0,630.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1900.0,SPAR,,,,,,,,,
"Schaffhauserstrasse 239, 8057 Zürich, Switzerland",Schaffhauserstrasse 239,8057,Zürich,Zürich,Switzerland,47.4032176,8.5469741,4.1,145.0,SPAR Oerlikon Corrado Imbimbo's Frischmärkte,ChIJV2kfW34KkEcRxMBrKw77TPs,,700.0,700.0,700.0,700.0,700.0,700.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,SPAR,,,,,,,,,
"Regensbergstrasse 300, 8050 Zürich, Switzerland",Regensbergstrasse 300,8050,Zürich,Zürich,Switzerland,47.4115648,8.5279289,3.9,165.0,SPAR,ChIJSdpvmPQKkEcRVBkh0ZlVz2U,,600.0,600.0,600.0,600.0,600.0,600.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2000.0,SPAR,,,,,,,,,
"Dolderstrasse 5, 8032 Zürich, Switzerland",Dolderstrasse 5,8032,Zürich,Zürich,Switzerland,47.3703237,8.556849999999999,4.1,101.0,SPAR,ChIJByNz1bOgmkcRfF5v1v-wqvA,,700.0,700.0,700.0,700.0,700.0,700.0,,2100.0,2100.0,2100.0,2100.0,2100.0,1900.0,SPAR,,,,,,,,,
"Hardturmstrasse 126, 8005 Zürich, Switzerland",Hardturmstrasse 126,8005,Zürich,Zürich,Switzerland,47.393554,8.5131344,3.6,73.0,SPAR express,ChIJPYPcg-ULkEcR3fwzpotDONM,,700.0,700.0,700.0,700.0,700.0,900.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,SPAR,,,,,,,,,
"Forchstrasse 140, 8032 Zürich, Switzerland",Forchstrasse 140,8032,Zürich,Zürich,Switzerland,47.3603586,8.563469900000001,4.0,45.0,SPAR Supermarkt Zürich Forchstrasse,ChIJyW4V-zWnmkcRqIhXwo6RgoQ,,700.0,700.0,700.0,700.0,700.0,800.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1900.0,SPAR,,,,,,,,,
"Hottingerstrasse 2, 8032 Zürich, Switzerland",Hottingerstrasse 2,8032,Zürich,Zürich,Switzerland,47.3703542,8.549406499999998,4.0,89.0,SPAR express Zürich Schauspielhaus,ChIJy90vI6ygmkcRvGcuE-1MqQ4,,600.0,600.0,600.0,600.0,600.0,600.0,,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,SPAR,,,,,,,,,
"Toblerpl. 5, 8044 Zürich, Switzerland",Toblerpl. 5,8044,Zürich,Zürich,Switzerland,47.37911,8.5597862,4.1,96.0,SPAR express Zürich Toblerplatz,ChIJSxxYmbugmkcRgGXMY2ke_rc,,630.0,630.0,630.0,630.0,630.0,630.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,SPAR,,,,,,,,,
"Freilagerstrasse 51, 8047 Zürich, Switzerland",Freilagerstrasse 51,8047,Zürich,Zürich,Switzerland,47.3800427,8.4896586,4.2,208.0,SPAR,ChIJjRPzD9ILkEcRJ1OiJpXlD48,,700.0,700.0,700.0,700.0,700.0,700.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,SPAR,,,,,,,,,
"Neunbrunnenstrasse 40, 8050 Zürich, Switzerland",Neunbrunnenstrasse 40,8050,Zürich,Zürich,Switzerland,47.4173318,8.5405674,4.9,75.0,Spar Express Neunbrunnenstrasse,ChIJSydOGBQLkEcRX7UVCJHAeVg,,600.0,600.0,600.0,600.0,600.0,700.0,,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,SPAR,,,,,,,,,
"Spinnereipl. 2, 8041 Zürich, Switzerland",Spinnereipl. 2,8041,Zürich,Zürich,Switzerland,47.3383408,8.5202649,4.3,58.0,SPAR Supermarkt Zürich,ChIJF8saEAMJkEcRypNFI8jXOXc,,700.0,700.0,700.0,700.0,700.0,700.0,,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,SPAR,,,,,,,,,
"Mythenquai 349b, 8038 Zürich, Switzerland",Mythenquai 349b,8038,Zürich,Zürich,Switzerland,47.3459131,8.534711,5.0,8.0,Spar Express Mythenquai,ChIJp54goXKnmkcRIle6M6u3BqU,600.0,600.0,600.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPAR,,,,,,,,,
"Aarauerstrasse 21, 5603 Staufen, Switzerland",Aarauerstrasse 21,5603,Staufen,Aargau,Switzerland,47.3869,8.169671,4.1,248.0,EUROSPAR Supermarkt Staufen,ChIJjdRXmgUWkEcRMe4gYZhT1HE,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,SPAR,,,,,,,,,
"Bahnhofstrasse 92, 5430 Wettingen, Switzerland",Bahnhofstrasse 92,5430,Wettingen,Aargau,Switzerland,47.46442400000001,8.328797999999999,4.1,111.0,SPAR Supermarkt Wettingen,ChIJR3dYRSptkEcRg1AqU6l3A0I,,700.0,700.0,700.0,700.0,700.0,700.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2000.0,SPAR,,,,,,,,,
"Fislisbacherstrasse 4, 5406 Baden, Switzerland",Fislisbacherstrasse 4,5406,Baden,Aargau,Switzerland,47.43854199999999,8.271346,4.3,101.0,SPAR Supermarkt Baden-Rütihof,ChIJLYXoY2ITkEcRNiOm3xi3G58,,700.0,700.0,700.0,700.0,700.0,700.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1900.0,SPAR,,,,,,,,,
"Wohlerstrasse 55, 5620 Bremgarten, Switzerland",Wohlerstrasse 55,5620,Bremgarten,Aargau,Switzerland,47.3551118,8.3252465,4.7,30.0,SPAR express Bremgarten,ChIJ7Q3Xv8IRkEcRiYBHilMJTaQ,600.0,500.0,500.0,500.0,500.0,500.0,600.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,SPAR,,,,,,,,,
"Bahnhofstrasse 82, 8957 Spreitenbach, Switzerland",Bahnhofstrasse 82,8957,Spreitenbach,Zürich,Switzerland,47.42548799999999,8.3620469,4.0,218.0,SPAR Supermarkt Spreitenbach,ChIJ2W0xOYISkEcRO1lvEVpHP2s,,700.0,700.0,700.0,700.0,700.0,700.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2000.0,SPAR,,,,,,,,,
"Altmattweg 1, 4802 Strengelbach, Switzerland",Altmattweg 1,4802,Strengelbach,Aargau,Switzerland,47.2804622,7.9301631,4.2,151.0,SPAR,ChIJE3cxvWQvkEcRcL2jBLMpWA0,,700.0,700.0,700.0,700.0,700.0,700.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,SPAR,,,,,,,,,
"Bahnhofstrasse 17, 5300 Turgi, Switzerland",Bahnhofstrasse 17,5300,Turgi,Aargau,Switzerland,47.4944634,8.252662899999999,4.3,210.0,SPAR Supermarkt Turgi,ChIJywaBUBBrkEcRgI0HJjEUbM8,,700.0,700.0,700.0,700.0,700.0,700.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1900.0,SPAR,,,,,,,,,
"Holzikerstrasse 8, 5040 Schöftland, Switzerland",Holzikerstrasse 8,5040,Schöftland,Aargau,Switzerland,47.3119139,8.049971599999997,4.3,152.0,SPAR,ChIJUf_G91ojkEcRy9_wZlTFKUM,,630.0,630.0,630.0,630.0,630.0,630.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,SPAR,,,,,,,,,
"Galliweg, 4852 Rothrist, Switzerland",Galliweg,4852,Rothrist,Aargau,Switzerland,47.3027594,7.877554699999999,4.3,122.0,SPAR Supermarkt Rothrist,ChIJ1x1BqVsukEcRVIFo-WUbU6g,,700.0,700.0,700.0,700.0,700.0,730.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,SPAR,,,,,,,,,
"Regensdorferstrasse 2, 8104 Weiningen, Switzerland",Regensdorferstrasse 2,8104,Weiningen,Zürich,Switzerland,47.419928,8.434778,4.3,130.0,SPAR Supermarkt Weiningen,ChIJsbQzS_MMkEcRUydSS4c9xwA,,700.0,700.0,700.0,700.0,700.0,700.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1900.0,SPAR,,,,,,,,,
"Badenerstrasse 104, 8952 Schlieren, Switzerland",Badenerstrasse 104,8952,Schlieren,Zürich,Switzerland,47.3976295,8.430797199999999,4.1,52.0,SPAR,ChIJSQ7FarANkEcRT5b4QxDirUM,,700.0,700.0,700.0,700.0,700.0,700.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,SPAR,,,,,,,,,
"Bachstrasse 11, 8902 Urdorf, Switzerland",Bachstrasse 11,8902,Urdorf,Zürich,Switzerland,47.381913,8.423735599999999,4.3,168.0,SPAR,ChIJ4URWvBgMkEcRkBRAG77pLIE,,700.0,700.0,700.0,700.0,700.0,700.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1900.0,SPAR,,,,,,,,,
"Pumpwerkstrasse 56, 8105 Regensdorf, Switzerland",Pumpwerkstrasse 56,8105,Regensdorf,Zürich,Switzerland,47.4453521,8.464095499999999,4.2,291.0,SPAR,ChIJ2TWFZ6kMkEcR2y1Kg6PeByk,,600.0,600.0,600.0,600.0,600.0,600.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,SPAR,,,,,,,,,
"Oltnerstrasse 62, 5012 Schönenwerd, Switzerland",Oltnerstrasse 62,5012,Schönenwerd,Solothurn,Switzerland,47.36885789999999,8.0004329,4.0,50.0,SPAR express Schönenwerd,ChIJTwHg91Y6kEcROdPia3ljbVo,600.0,530.0,530.0,530.0,530.0,530.0,600.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,SPAR,,,,,,,,,
"Schmiedgasse 10, 6460 Altdorf, Switzerland",Schmiedgasse 10,6460,Altdorf,Uri,Switzerland,46.8809318,8.645529699999999,4.7,15.0,SPAR Supermarkt Altdorf,ChIJ9VAoToRDhUcRcCHERMPdTVs,,730.0,730.0,730.0,730.0,730.0,730.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1600.0,SPAR,,,,,,,,,
"Oberibergerstrasse 5, 8842 Unteriberg, Switzerland",Oberibergerstrasse 5,8842,Unteriberg,Zürich,Switzerland,47.0584719,8.800525300000002,4.5,152.0,SPAR Supermarkt Unteriberg,ChIJtY24sEVKhUcRCh_eqFFdhDE,,700.0,700.0,700.0,700.0,700.0,700.0,,1930.0,1930.0,1930.0,1930.0,1930.0,1800.0,SPAR,,,,,,,,,
"Bahnhofstrasse 3, 6415 Arth, Switzerland",Bahnhofstrasse 3,6415,Arth,Uri,Switzerland,47.06452269999999,8.5235764,4.4,110.0,SPAR Supermarkt Arth,ChIJSaQUwBdUhUcRBMq-Z9t3mpY,,700.0,700.0,700.0,700.0,700.0,700.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1500.0,SPAR,,,,,,,,,
"Hauptstrasse 97, 6436 Muotathal, Switzerland",Hauptstrasse 97,6436,Muotathal,Uri,Switzerland,46.9725644,8.7668552,4.5,78.0,SPAR Supermarkt Muotathal,ChIJncl_uWZIhUcR_2afy5Ki8TA,,1300.0,1300.0,1300.0,1300.0,1300.0,700.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1600.0,SPAR,,,,,,,,,
"Pilgerweg 45, 8803 Rüschlikon, Switzerland",Pilgerweg 45,8803,Rüschlikon,Zürich,Switzerland,47.3062584,8.5562832,4.3,67.0,SPAR,ChIJ0wW2h8enmkcRSwqCT_tRZtg,,700.0,700.0,700.0,700.0,700.0,700.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,SPAR,,,,,,,,,
"Robert-Durrerstrasse 22, 6370 Stans, Switzerland",Robert-Durrerstrasse 22,6370,Stans,Nidwalden,Switzerland,46.96040620000001,8.3649572,4.5,122.0,SPAR Supermarkt Stans,ChIJU2Tf0g73j0cRClAVBmVQsWo,,700.0,700.0,700.0,700.0,700.0,700.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1700.0,SPAR,,,,,,,,,
"Luzernerstrasse 101, 6333 Hünenberg, Switzerland",Luzernerstrasse 101,6333,Hünenberg,Zug,Switzerland,47.1734741,8.449087899999999,4.3,107.0,SPAR Grocery Store Hünenberg,ChIJXalUp1kAkEcRbRvDvMJ3De0,,700.0,700.0,700.0,700.0,700.0,700.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1700.0,SPAR,,,,,,,,,
"Bahnhofstrasse 10, 6300 Zug, Switzerland",Bahnhofstrasse 10,6300,Zug,Zug,Switzerland,47.1685704,8.515969900000002,4.0,139.0,Spar Supermarkt,ChIJPZasDPeqmkcR8-VKK3J0-1o,,700.0,700.0,700.0,700.0,700.0,800.0,,1900.0,1900.0,1900.0,2000.0,1900.0,1700.0,SPAR,,,,,,,,,
"Buonaserstrasse 17, 6343 Risch-Rotkreuz, Switzerland",Buonaserstrasse 17,6343,Risch-Rotkreuz,Zug,Switzerland,47.1411954,8.430786699999999,4.1,122.0,SPAR,ChIJJxlSgCkAkEcRXUdq4iTUNZk,,600.0,600.0,600.0,600.0,600.0,600.0,,1900.0,1900.0,1900.0,1900.0,2000.0,1700.0,SPAR,,,,,,,,,
"Bahnhofstrasse 42, 8305 Dietlikon, Switzerland",Bahnhofstrasse 42,8305,Dietlikon,Zürich,Switzerland,47.42318119999999,8.6186765,4.3,99.0,SPAR Supermarkt Dietlikon,ChIJJc3UKcahmkcRwjCGcQV3GGs,,700.0,700.0,700.0,700.0,700.0,700.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,SPAR,,,,,,,,,
"Leutschenstrasse 3/5, 8807 Freienbach, Switzerland",Leutschenstrasse 3/5,8807,Freienbach,Zürich,Switzerland,47.2064205,8.754300100000002,4.2,116.0,SPAR Supermarkt Freienbach,ChIJWZVhPmmxmkcRF2Zc267JJmA,,700.0,700.0,700.0,700.0,700.0,700.0,,1930.0,1930.0,1930.0,1930.0,1930.0,1800.0,SPAR,,,,,,,,,
"Beckenriederstrasse 5, 6374 Buochs, Switzerland",Beckenriederstrasse 5,6374,Buochs,Nidwalden,Switzerland,46.97395299999999,8.4214793,4.4,167.0,SPAR Supermarkt Buochs,ChIJH3uPQP33j0cRLlsUT2Mi3v0,800.0,730.0,730.0,730.0,730.0,730.0,700.0,1300.0,1900.0,1900.0,1900.0,1900.0,1900.0,1700.0,SPAR,,,,,,,,,
"Dorfstrasse 3, 8834 Schindellegi, Switzerland",Dorfstrasse 3,8834,Schindellegi,Zürich,Switzerland,47.1743899,8.7113456,4.2,93.0,SPAR Supermarkt Schindellegi,ChIJa9Siy0eymkcRUGMfNzcoZVg,,700.0,700.0,700.0,700.0,700.0,700.0,,1930.0,1930.0,1930.0,1930.0,1930.0,1800.0,SPAR,,,,,,,,,
"Rue du Seyon, Rue du Trésor 1a/5b Et, 2000 Neuchâtel, Switzerland",Rue du Seyon,2000,Neuchâtel,Neuchâtel,Switzerland,46.9918094,6.9287284,4.6,49.0,Serenityblue SPA Neuchatel,ChIJZcpMqxsKjkcR0R3Zmh0cEhM,,1300.0,900.0,900.0,900.0,900.0,900.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,SPAR,,,,,,,,,
"Rue des Epancheurs 9, 2000 Neuchâtel, Switzerland",Rue des Epancheurs 9,2000,Neuchâtel,Neuchâtel,Switzerland,46.98992330000001,6.9298397,,,Sukho Spa et massage Agréé ASCA Neuchâtel,ChIJT0H603oLjkcRWKcHJj6tXEg,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,2000.0,1900.0,1800.0,SPAR,,,,,,,,,
"Rue des Parcs 84, 2000 Neuchâtel, Switzerland",Rue des Parcs 84,2000,Neuchâtel,Neuchâtel,Switzerland,46.99174300000001,6.916491000000001,5.0,2.0,Aux Mains du bien-être,ChIJLTQSNzYLjkcRZhYFXKEpTDE,,900.0,900.0,900.0,900.0,900.0,900.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,SPAR,,,,,,,,,
"Rue des Berthoudes 16, 2000 Neuchâtel, Switzerland",Rue des Berthoudes 16,2000,Neuchâtel,Neuchâtel,Switzerland,47.0067387,6.9600303,5.0,3.0,Day Spa Yoenai,ChIJ2WQOSYEJjkcRGzVi5oA7Xwo,,,,,,,,,,,,,,,SPAR,,,,,,,,,
"Rue des Granges 4, 2000 Neuchâtel, Switzerland",Rue des Granges 4,2000,Neuchâtel,Neuchâtel,Switzerland,46.9877622,6.8888852,5.0,76.0,OLISTIK NEUCHÂTEL - Agréé ASCA / RME,ChIJXd24ysfhjUcRobHpavTFwuU,,1400.0,900.0,900.0,900.0,900.0,1000.0,,1900.0,1900.0,1900.0,2000.0,1900.0,1800.0,SPAR,,,,,,,,,
"Rue du Coq-d'Inde 20, 2000 Neuchâtel, Switzerland",Rue du Coq-d'Inde 20,2000,Neuchâtel,Neuchâtel,Switzerland,46.9910881,6.9275351,5.0,18.0,Comme sur un Nuage,ChIJw-6V7hEKjkcRtXBTFbi91AI,,,930.0,,1000.0,1015.0,930.0,,,1730.0,,1830.0,1800.0,1500.0,SPAR,,,,,,,,,
"Rue Saint-Maurice 7, 2000 Neuchâtel, Switzerland",Rue Saint-Maurice 7,2000,Neuchâtel,Neuchâtel,Switzerland,46.99085869999999,6.930694099999998,4.0,1.0,Lalita massage,ChIJq6o6zRMKjkcR7AT7h2p-i3Y,,,,,,,,,,,,,,,SPAR,,,,,,,,,
"Rue de l'Hôpital 16, 2000 Neuchâtel, Switzerland",Rue de l'Hôpital 16,2000,Neuchâtel,Neuchâtel,Switzerland,46.99195739999999,6.929675800000001,5.0,3.0,Cabinet Alterveda,ChIJtTqNyX0LjkcRywVdWj4Zlmk,,,,,,,800.0,,,,,,,1800.0,SPAR,,,,,,,,,
"Cottendart 9, 2013 Colombier, Switzerland",Cottendart 9,2013,Colombier,Neuchâtel,Switzerland,46.97277,6.851112,4.2,74.0,Société protectrice des animaux Neuchâtel et environs SPAN refuge,ChIJT_VUQEDhjUcRa77NExQzl6Y,,,,,,,,,,,,,,,SPAR,,,,,,,,,
"Quai Jeanrenaud 5, 2000 Neuchâtel, Switzerland",Quai Jeanrenaud 5,2000,Neuchâtel,Neuchâtel,Switzerland,46.9801606,6.9000172,5.0,9.0,Sauna finnika,ChIJ3eNuvSvhjUcRewhnO8E4MYM,,,,,,,,,,,,,,,SPAR,,,,,,,,,
"Fbg de l'Hôpital 3, 2000 Neuchâtel, Switzerland",Fbg de l'Hôpital 3,2000,Neuchâtel,Neuchâtel,Switzerland,46.99222259999999,6.931366199999999,5.0,2.0,DETENTE MASSAGE - Massage classique Neuchâtel,ChIJi14F5JsLjkcRZYShfAtOSEU,1400.0,900.0,900.0,900.0,900.0,900.0,830.0,1800.0,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,SPAR,,,,,,,,,
"Esp. du Mont-Blanc 1, 2000 Neuchâtel, Switzerland",Esp. du Mont-Blanc 1,2000,Neuchâtel,Neuchâtel,Switzerland,46.98916669999999,6.9288889,4.4,1175.0,Beau-Rivage Neuchâtel,ChIJ0U3ONRIKjkcRyXX5rULK_Bs,0.0,,,,,,,,,,,,,,SPAR,,,,,,,,,
"Rue du Trésor 11, 2000 Neuchâtel, Switzerland",Rue du Trésor 11,2000,Neuchâtel,Neuchâtel,Switzerland,46.9910338,6.9287996,5.0,8.0,Soli,ChIJ84LPp6MLjkcRb704o_aj_D0,,915.0,915.0,,915.0,915.0,,,1800.0,1415.0,,1230.0,1415.0,,SPAR,,,,,,,,,
"Coop Maladiére Centre, Rue de la Pierre-à-Mazel 10, 2000 Neuchâtel, Switzerland",Coop Maladiére Centre,2000,Neuchâtel,Neuchâtel,Switzerland,46.9950589,6.9438657,3.9,35.0,Institut de beauté Bodyminute / Nailminute,ChIJD7xKrf0LjkcRxX0pDARuagQ,,830.0,830.0,830.0,830.0,830.0,830.0,,1900.0,1900.0,1900.0,2000.0,1900.0,1800.0,SPAR,,,,,,,,,
"Chem. des Grillons 4, 2000 Neuchâtel, Switzerland",Chem. des Grillons 4,2000,Neuchâtel,Neuchâtel,Switzerland,46.9937076,6.9192658,,,Germaine Nicoud,ChIJUWUY8kkLjkcRi_AXWEGqV7U,,,,,,,,,,,,,,,SPAR,,,,,,,,,
"Chem. de Chantemerle 5, 2000 Neuchâtel, Switzerland",Chem. de Chantemerle 5,2000,Neuchâtel,Neuchâtel,Switzerland,47.00030870000001,6.9471932,,,Thérapie & Mouvement,ChIJcwaEwugLjkcRKtiYaSiR_-U,,,,,,,,,,,,,,,SPAR,,,,,,,,,
"Rue Jaquet-Droz 2, 2000 Neuchâtel, Switzerland",Rue Jaquet-Droz 2,2000,Neuchâtel,Neuchâtel,Switzerland,46.9975152,6.9480589,,,Natura Source,ChIJq8rjqyULjkcRktFeJsyayQc,,,1400.0,1400.0,1400.0,1400.0,1000.0,,,1800.0,1800.0,1800.0,1800.0,1430.0,SPAR,,,,,,,,,
"Rue des Terreaux 2, 2000 Neuchâtel, Switzerland",Rue des Terreaux 2,2000,Neuchâtel,Neuchâtel,Switzerland,46.9921737,6.9309496,4.9,11.0,Santé est Beauté,ChIJF3kzGREKjkcR60_XoY11wdc,,1000.0,1000.0,1000.0,1000.0,1000.0,,,1830.0,1830.0,1830.0,1830.0,1830.0,,SPAR,,,,,,,,,
"Pl. Pury 9, 2000 Neuchâtel, Switzerland",Pl. Pury 9,2000,Neuchâtel,Neuchâtel,Switzerland,46.9898582,6.9297749,5.0,3.0,Statera Institut,ChIJ__9P1xMKjkcRmrYmi_CUcb0,,900.0,900.0,900.0,900.0,900.0,,,1900.0,1900.0,1900.0,1900.0,1900.0,,SPAR,,,,,,,,,
"Via G.B. Pioda 14, 6900 Lugano, Switzerland",Via G.B. Pioda 14,6900,Lugano,Ticino,Switzerland,46.0078194,8.954511799999999,4.2,91.0,SPAR express,ChIJqTCm7osthEcRSZngHqWV3pg,,700.0,700.0,700.0,700.0,700.0,800.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1700.0,SPAR,,,,,,,,,
"Langgasse 41, 9008 St. Gallen, Switzerland",Langgasse 41,9008,St.,Zürich,Switzerland,47.43694199999999,9.3878062,4.1,148.0,SPAR express St. Gallen,ChIJb9JKDF0em0cRAsc_eF6P8I8,700.0,500.0,500.0,500.0,500.0,500.0,500.0,2100.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,SPAR,,,,,,,,,
"Wolfganghof 2, 9014 St. Gallen, Switzerland",Wolfganghof 2,9014,St.,Zürich,Switzerland,47.4028387,9.3367126,4.2,85.0,SPAR Supermarkt Wolfganghof,ChIJ-_C2_x_gmkcRNDBXIGkZovQ,,700.0,700.0,700.0,700.0,700.0,700.0,,1900.0,1900.0,1900.0,2000.0,1900.0,1700.0,SPAR,,,,,,,,,
